"id","name","description"
"incoterm_62033290","62033290","Jakne i sakoi od pamuka, za muškarce ili dječake, osim pletenih i kukičanih i isključeni radni"
"incoterm_62033310","62033310","Jakne i sakoi od sintetičkih vlakana, za muškarce ili dječake, radni, osim pletenih ili kukičanih"
"incoterm_62033390","62033390","Jakne i sakoi od sintetičkih vlakana, za muškarce ili dječake, osim pletenih ili kukičanih i isključeni radni"
"incoterm_62033911","62033911","Jakne i sakoi od umjetnih vlakana, za muškarce ili dječake, radni, osim pletenih ili kukičanih"
"incoterm_62033919","62033919","Jakne i sakoi od umjetnih vlakana, za muškarce ili dječake, osim pletenih ili kukičanih i isključeni radni"
"incoterm_62033990","62033990","Jakne i sakoi od ostalih tekstilnih materijala, za muškarce ili dječake, osim od vune, fine životinjske dlake, pamuka ili umjetnih vlakana, osim pletenih ili kukičanih"
"incoterm_62034110","62034110","Hlače i hlače stisnute ispod koljena od vune ili fine životinjske dlake, za muškarce ili dječake, osim pletenih ili kukičanih, osim hlača s plastronom i naramenicama"
"incoterm_62034130","62034130","Hlače s plastronom i naramenicama od vune ili fine životinjske dlake, za muškarce ili dječake, osim pletenih ili kukičanih"
"incoterm_62034190","62034190","Kratke hlače od vune ili fine životinjske dlake, za muškarce ili dječake, osim pletenih ili kukičanih"
"incoterm_62034211","62034211","Radne hlače i hlače stisnute ispod koljena od pamuka, za muškarce ili dječake, osim pletenih ili kukičanih i hlača s plastronom i naramenicama"
"incoterm_62034231","62034231","Hlače i hlače stisnute ispod koljena od denim-tkanina, za muškarce ili dječake, osim pletenih ili kukičanih, radnih, hlača s plastronom i naramenicama"
"incoterm_62034233","62034233","Hlače i hlače stisnute ispod koljena od rebrastog samta, za muškarce ili dječake, isključene pletene ili kukičane, radne, hlače s plastronom i naramenicama"
"incoterm_62034235","62034235","Hlače i hlače stisnute ispod koljena od pamuka, za muškarce ili dječake, isključene denim-tkanine, od rebrastog samta, pletene ili kukičane, radne, hlače s plastronom i naramenicama"
"incoterm_62034251","62034251","Hlače s plastronom i naramenicama od pamuka, radne, za muškarce ili dječake, isključene pletene ili kukičane"
"incoterm_62034259","62034259","Hlače s plastronom i naramenicama od pamuka, za muškarce ili dječake, isključene pletene ili kukičane i radne"
"incoterm_62034290","62034290","Kratke hlače od pamuka, za muškarce ili dječake, isključene pletene ili kukičane, kupaće gaće i gaće"
"incoterm_62034311","62034311","Radne hlače i hlače stisnute ispod koljena od sintetičkih vlakana, isključene pletene ili kukičane i hlače s plastronom i naramenicama"
"incoterm_62034319","62034319","Hlače i hlače stisnute ispod koljena od sintetičkih vlakana, za muškarce ili dječake, isključene pletene ili kukičane, radne, hlače s plastronom i naramenicama"
"incoterm_62034331","62034331","Hlače s plastronom i naramenicama od sintetičkih vlakana, radne, za muškarce ili dječake, isključene pletene ili kukičane"
"incoterm_62034339","62034339","Hlače s plastronom i naramenicama od sintetičkih vlakana, za muškarce ili dječake, isključene pletene ili kukičane i radne"
"incoterm_62034390","62034390","Kratke hlače od sintetičkih vlakana, za muškarce ili dječake, isključene pletene ili kukičane"
"incoterm_62034911","62034911","Hlače i hlače stisnute ispod koljena od umjetnih vlakana, za muškarce ili dječake, radne, isključene pletene ili kukičane, hlače s plastronom i naramenicama"
"incoterm_62034919","62034919","Hlače i hlače stisnute ispod koljena od umjetnih vlakana, za muškarce ili dječake, isključene pletene ili kukičane, radne, hlače s plastronom i naramenicama"
"incoterm_62034931","62034931","Hlače s plastronom i naramenicama od umjetnih vlakana, radne, za muškarce ili dječake, isključene pletene ili kukičane"
"incoterm_62034939","62034939","Hlače s plastronom i naramenicama od umjetnih vlakana, za muškarce ili dječake, isključene pletene ili kukičane i radne"
"incoterm_62034950","62034950","Kratke hlače od umjetnih vlakana, za muškarce ili dječake, isključene pletene ili kukičane"
"incoterm_62034990","62034990","Hlače, hlače s plastronom i naramenicama, hlače stisnute ispod koljena i kratke hlače od ostalih tekstilnih materijala, za muškarce ili dječake, osim od vune, fine životinjske dlake, pamuka ili sintetičkih vlakana, osim pletenih ili kukičanih"
"incoterm_62041100","62041100","Odijela od vune ili fine životinjske dlake, za žene ili djevojčice, osim pletenih ili kukičanih"
"incoterm_62041200","62041200","Odijela od pamuka, za žene ili djevojčice, osim pletenih ili kukičanih"
"incoterm_62041300","62041300","Odijela od sintetičkih vlakana, za žene ili djevojčice, osim pletenih ili kukičanih"
"incoterm_62041910","62041910","Odijela od umjetnih vlakana, za žene ili djevojčice, osim pletenih ili kukičanih"
"incoterm_62041990","62041990","Odijela od ostalih tekstilnih materijala, za žene ili djevojčice, osim od vune, fine životinjske dlake, pamuka ili umjetnih vlakana, osim pletenih ili kukičanih"
"incoterm_62042100","62042100","Kompleti od vune ili fine životinjske dlake, za žene ili djevojčice, osim pletenih ili kukičanih, skijaških odijela i kupaćih kostima"
"incoterm_62042210","62042210","Kompleti od pamuka, za žene ili djevojčice, radni, osim pletenih ili kukičanih"
"incoterm_62042280","62042280","Kompleti od pamuka, za žene ili djevojčice (nekukičani i nepleteni i isključujući radnu odjeću, trenirke, skijaške komplete i kupaće kostime)"
"incoterm_62042310","62042310","Kompleti od sintetičkih vlakana, za žene ili djevojčice, radni, osim pletenih ili kukičanih"
"incoterm_62042380","62042380","Kompleti od sintetičkih vlakana, za žene ili djevojčice (nekukičani i nepleteni i isključujući radnu odjeću, trenirke, skijaške komplete i kupaće kostime)"
"incoterm_62042911","62042911","Kompleti od umjetnih vlakana, za žene ili djevojčice, radni, osim pletenih ili kukičanih"
"incoterm_62042918","62042918","Kompleti od umjetnih vlakana, za žene ili djevojčice (nekukičani i nepleteni i isključujući radnu odjeću, trenirke, skijaške komplete i kupaće kostime)"
"incoterm_62042990","62042990","Kompleti od ostalih tekstilnih materijala, za žene ili djevojčice, osim od vune, fine životinjske dlake, pamuka ili umjetnih vlakana, osim pletenih ili kukičanih"
"incoterm_62043100","62043100","Jakne i sakoi od vune ili fine životinjske dlake, za žene ili djevojčice, osim pletenih ili kukičanih"
"incoterm_62043210","62043210","Jakne i sakoi od pamuka, za žene ili djevojčice, radni, osim pletenih ili kukičanih"
"incoterm_62043290","62043290","Jakne i sakoi od pamuka, za žene ili djevojčice, osim pletenih ili kukičanih, osim radnih"
"incoterm_62043310","62043310","Jakne i sakoi od sintetičkih vlakana, za žene ili djevojčice, radni, osim pletenih ili kukičanih"
"incoterm_62043390","62043390","Jakne i sakoi od sintetičkih vlakana, za žene ili djevojčice, osim pletenih ili kukičanih, osim radnih"
"incoterm_62043911","62043911","Jakne i sakoi od umjetnih vlakana, za žene ili djevojčice, radni, osim pletenih ili kukičanih"
"incoterm_62043919","62043919","Jakne i sakoi od umjetnih vlakana, za žene ili djevojčice, osim pletenih ili kukičanih, osim radnih"
"incoterm_62043990","62043990","Jakne i sakoi od ostalih tekstilnih materijala, za žene ili djevojčice, osim od vune, fine životinjske dlake, pamuka ili umjetnih vlakana, osim pletenih ili kukičanih"
"incoterm_62044100","62044100","Haljine od vune ili fine životinjske dlake, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62044200","62044200","Haljine od pamuka, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62044300","62044300","Haljine od sintetičkih vlakana, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62044400","62044400","Haljine od umjetnih vlakana, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62044910","62044910","Haljine od svile ili svilenih otpadaka, za žene ili djevojčice, osim od vune, fine životinjske dlake, pamuka ili umjetnih ili sintetičkih vlakana, osim pletenih ili kukičanih"
"incoterm_62044990","62044990","Haljine od ostalih tekstilnih materijala, za žene ili djevojčice, osim od vune, fine životinjske dlake, pamuka ili umjetnih ili sintetičkih vlakana, svile ili svilenih otpadaka, osim pletenih ili kukičanih"
"incoterm_62045100","62045100","Suknje ili suknje-hlače od vune ili fine životinjske dlake, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62045200","62045200","Suknje ili suknje-hlače od pamuka, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62045300","62045300","Suknje ili suknje-hlače od sintetičkih vlakana, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62045910","62045910","Suknje ili suknje-hlače od umjetnih vlakana, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62045990","62045990","Suknje ili suknje-hlače od ostalih tekstilnih materijala, za žene ili djevojčice, osim od vune, fine životinjske dlake, pamuka ili umjetnih vlakana, pletenih ili kukičanih"
"incoterm_62046110","62046110","Hlače i hlače stisnute ispod koljena od vune ili fine životinjske dlake, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62046185","62046185","Hlače s plastronom i naramenicama i kratke hlače za žene i djevojčice, od vune ili fine životinjske dlake"
"incoterm_62046211","62046211","Hlače i hlače stisnute ispod koljena od pamuka, radne, za žene ili djevojčice, isključene pletene ili kukičane, hlače s plastronom i naramenicama"
"incoterm_62046231","62046231","Hlače i hlače stisnute ispod koljena od denim-tkanina, isključene radne, hlače s plastronom i naramenicama"
"incoterm_62046233","62046233","Hlače i hlače stisnute ispod koljena od rebrastog samta, isključene radne, hlače s plastronom i naramenicama"
"incoterm_62046239","62046239","Hlače i hlače stisnute ispod koljena od pamuka, za žene ili djevojčice (ne od rebrastog samta, denim-tkanina ili pletene ili kukičane i isključujući radnu odjeću, hlače s plastronom i naramenicama)"
"incoterm_62046251","62046251","Hlače s plastronom i naramenicama od pamuka, za žene ili djevojčice, radne, isključene pletene ili kukičane"
"incoterm_62046259","62046259","Hlače s plastronom i naramenicama od pamuka, za žene ili djevojčice, isključene pletene ili kukičane, radne"
"incoterm_62046290","62046290","Pamučne kratke hlače, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62046311","62046311","Hlače i hlače stisnute ispod koljena od sintetičkih vlakana, radne, za žene ili djevojčice, isključene pletene ili kukičane, hlače s plastronom i naramenicama"
"incoterm_62046318","62046318","Hlače i hlače stisnute ispod koljena od sintetičkih vlakana (ne od rebrastog samta, denim-tkanina ili pletene ili kukičane i isključujući radnu odjeću, hlače s plastronom i naramenicama)"
"incoterm_62046331","62046331","Hlače s plastronom i naramenicama od sintetičkih vlakana, za žene ili djevojčice, radne, isključene pletene ili kukičane"
"incoterm_62046339","62046339","Hlače s plastronom i naramenicama od sintetičkih vlakana, za žene ili djevojčice, isključene pletene ili kukičane i radne"
"incoterm_62046390","62046390","Kratke hlače od sintetičkih vlakana, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62046911","62046911","Hlače i hlače stisnute ispod koljena od umjetnih vlakana, radne, za žene ili djevojčice, isključene pletene ili kukičane, hlače s plastronom i naramenicama"
"incoterm_62046918","62046918","Hlače i hlače stisnute ispod koljena od umjetnih vlakana, za žene ili djevojčice, (ne od rebrastog samta, denim-tkanina ili pletene ili kukičane i isključujući radnu odjeću, hlače s plastronom i naramenicama"
"incoterm_62046931","62046931","Hlače s plastronom i naramenicama od umjetnih vlakana, za žene ili djevojčice, radne, isključene pletene ili kukičane"
"incoterm_62046939","62046939","Hlače s plastronom i naramenicama od umjetnih vlakana, za žene ili djevojčice, isključene pletene ili kukičane, radne"
"incoterm_62046950","62046950","Kratke hlače od umjetnih vlakana, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62046990","62046990","Hlače, hlače s plastronom i naramenicama, hlače stisnute ispod koljena i kratke hlače od ostalih tekstilnih materijala, za žene ili djevojčice, osim od vune, fine životinjske dlake, pamuka ili umjetnih vlakana, pletenih ili kukičanih"
"incoterm_62052000","62052000","Košulje za muškarce ili dječake od pamuka, osim pletenih i kukičanih"
"incoterm_62053000","62053000","Košulje za muškarce ili dječake od umjetnih ili sintetičkih vlakana, osim pletenih i kukičanih"
"incoterm_62059010","62059010","Košulje za muškarce ili dječake od lana ili ramije, osim pletenih i kukičanih"
"incoterm_62059080","62059080","Košulje za muškarce i dječake od lana ili ramije, osim pletenih i kukičanih"
"incoterm_62061000","62061000","Bluze, košulje i košulje-bluze od svile i svilenih otpadaka, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62062000","62062000","Bluze, košulje i košulje-bluze od vune ili fine životinjske dlake, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62063000","62063000","Bluze, košulje i košulje-bluze od pamuka, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62064000","62064000","Bluze, košulje i košulje-bluze od umjetnih ili sintetičkih vlakana, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62069010","62069010","Bluze, košulje i košulje-bluze od lana ili ramije, za žene ili djevojčice, isključene pletene ili kukičane"
"incoterm_62069090","62069090","Bluze, košulje i košulje-bluze od ostalih tekstilnih materijala, za žene ili djevojčice, osim od svile, otpadaka svile, vune, fine životinjske dlake, pamuka ili umjetnih ili sintetičkih vlakana, lana ili ramije, osim pletenih ili kukičanih"
"incoterm_62071100","62071100","Gaće od pamuka, za muškarce ili dječake, isključene pletene ili kukičane"
"incoterm_62071900","62071900","Gaće od ostalih tekstilnih materijala, za muškarce ili dječake, isključene od pamuka i pletene ili kukičane"
"incoterm_62072100","62072100","Noćne košulje i pidžame od pamuka, za muškarce ili dječake, isključene pletene ili kukičane, maje, potkošulje i gaće"
